d,k,rho,dag_seed,n_obs,undirected_fraction,num_undirected_edges,min_abs_partial_correlation,cond_size_at_min,fisher_z_power
8,9,0.32142857142857145,1,15,0.4444444444444444,4,0.4559668065185159,0,0.3993975045007544
8,9,0.32142857142857145,1,25,0.4444444444444444,4,0.4559668065185159,0,0.6363405600126436
8,9,0.32142857142857145,1,50,0.4444444444444444,4,0.4559668065185159,0,0.9213838004283043
8,9,0.32142857142857145,1,150,0.4444444444444444,4,0.4559668065185159,0,0.9999693481811199
8,9,0.32142857142857145,1,600,0.4444444444444444,4,0.4559668065185159,0,1.0
8,9,0.32142857142857145,2,15,0.5555555555555556,5,0.6692223106082977,1,0.7655564184019161
8,9,0.32142857142857145,2,25,0.5555555555555556,5,0.6692223106082977,1,0.9598430044457188
8,9,0.32142857142857145,2,50,0.5555555555555556,5,0.6692223106082977,1,0.9997915921974911
8,9,0.32142857142857145,2,150,0.5555555555555556,5,0.6692223106082977,1,0.9999999999999973
8,9,0.32142857142857145,2,600,0.5555555555555556,5,0.6692223106082977,1,1.0
8,9,0.32142857142857145,3,15,0.3333333333333333,3,0.6559310389011928,1,0.7407642880811521
8,9,0.32142857142857145,3,25,0.3333333333333333,3,0.6559310389011928,1,0.9495268265748459
8,9,0.32142857142857145,3,50,0.3333333333333333,3,0.6559310389011928,1,0.9996221000140186
8,9,0.32142857142857145,3,150,0.3333333333333333,3,0.6559310389011928,1,0.9999999999999752
8,9,0.32142857142857145,3,600,0.3333333333333333,3,0.6559310389011928,1,1.0
8,9,0.32142857142857145,4,15,0.4444444444444444,4,0.4943987360665282,1,0.43533809788480504
8,9,0.32142857142857145,4,25,0.4444444444444444,4,0.4943987360665282,1,0.6995739035440924
8,9,0.32142857142857145,4,50,0.4444444444444444,4,0.4943987360665282,1,0.9568407901176514
8,9,0.32142857142857145,4,150,0.4444444444444444,4,0.4943987360665282,1,0.9999977562245771
8,9,0.32142857142857145,4,600,0.4444444444444444,4,0.4943987360665282,1,1.0
8,9,0.32142857142857145,5,15,0.4444444444444444,4,0.5383763205792715,2,0.4773939470498289
8,9,0.32142857142857145,5,25,0.4444444444444444,4,0.5383763205792715,2,0.7678132724438551
8,9,0.32142857142857145,5,50,0.4444444444444444,4,0.5383763205792715,2,0.9811212926570434
8,9,0.32142857142857145,5,150,0.4444444444444444,4,0.5383763205792715,2,0.9999999379891815
8,9,0.32142857142857145,5,600,0.4444444444444444,4,0.5383763205792715,2,1.0
8,9,0.32142857142857145,6,15,0.3333333333333333,3,0.5303579226176337,2,0.4632748399308851
8,9,0.32142857142857145,6,25,0.3333333333333333,3,0.5303579226176337,2,0.7522135414236117
8,9,0.32142857142857145,6,50,0.3333333333333333,3,0.5303579226176337,2,0.9773678442045285
8,9,0.32142857142857145,6,150,0.3333333333333333,3,0.5303579226176337,2,0.9999998713581699
8,9,0.32142857142857145,6,600,0.3333333333333333,3,0.5303579226176337,2,1.0
8,9,0.32142857142857145,7,15,0.5555555555555556,5,0.4101012601808549,3,0.2569538528621616
8,9,0.32142857142857145,7,25,0.5555555555555556,5,0.4101012601808549,3,0.47581973874694394
8,9,0.32142857142857145,7,50,0.5555555555555556,5,0.4101012601808549,3,0.8239080090315731
8,9,0.32142857142857145,7,150,0.5555555555555556,5,0.4101012601808549,3,0.9994600368996366
8,9,0.32142857142857145,7,600,0.5555555555555556,5,0.4101012601808549,3,1.0
8,10,0.35714285714285715,0,15,0.5,5,0.42998076069090096,4,0.25486874653381386
8,10,0.35714285714285715,0,25,0.5,5,0.42998076069090096,4,0.4964543459870192
8,10,0.35714285714285715,0,50,0.5,5,0.42998076069090096,4,0.8544303161064535
8,10,0.35714285714285715,0,150,0.5,5,0.42998076069090096,4,0.9997994190011824
8,10,0.35714285714285715,0,600,0.5,5,0.42998076069090096,4,1.0
8,10,0.35714285714285715,1,15,0.4,4,0.45596680651850746,2,0.34330237648015227
8,10,0.35714285714285715,1,25,0.4,4,0.45596680651850746,2,0.5953213540349545
8,10,0.35714285714285715,1,50,0.4,4,0.45596680651850746,2,0.9101800925059518
8,10,0.35714285714285715,1,150,0.4,4,0.45596680651850746,2,0.9999636085331592
8,10,0.35714285714285715,1,600,0.4,4,0.45596680651850746,2,1.0
8,10,0.35714285714285715,2,15,0.3,3,0.4448420703817724,2,0.32722078101447694
8,10,0.35714285714285715,2,25,0.3,3,0.4448420703817724,2,0.5709687266381546
8,10,0.35714285714285715,2,50,0.3,3,0.4448420703817724,2,0.894029050960023
8,10,0.35714285714285715,2,150,0.3,3,0.4448420703817724,2,0.9999273432447323
8,10,0.35714285714285715,2,600,0.3,3,0.4448420703817724,2,1.0
8,10,0.35714285714285715,3,15,0.4,4,0.6827043015762309,0,0.8237255966858208
8,10,0.35714285714285715,3,25,0.4,4,0.6827043015762309,0,0.9745665571648969
8,10,0.35714285714285715,3,50,0.4,4,0.6827043015762309,0,0.9999146213370794
8,10,0.35714285714285715,3,150,0.4,4,0.6827043015762309,0,0.9999999999999998
8,10,0.35714285714285715,3,600,0.4,4,0.6827043015762309,0,1.0
8,10,0.35714285714285715,4,15,0.4,4,0.6170758404486243,1,0.6660011693836356
8,10,0.35714285714285715,4,25,0.4,4,0.6170758404486243,1,0.9099947634970331
8,10,0.35714285714285715,4,50,0.4,4,0.6170758404486243,1,0.9982784791624115
8,10,0.35714285714285715,4,150,0.4,4,0.6170758404486243,1,0.9999999999922468
8,10,0.35714285714285715,4,600,0.4,4,0.6170758404486243,1,1.0
8,10,0.35714285714285715,5,15,0.3,3,0.512408585417187,2,0.43244807752615044
8,10,0.35714285714285715,5,25,0.3,3,0.512408585417187,2,0.7160755481000237
8,10,0.35714285714285715,5,50,0.3,3,0.512408585417187,2,0.9668814370664158
8,10,0.35714285714285715,5,150,0.3,3,0.512408585417187,2,0.9999993994738383
8,10,0.35714285714285715,5,600,0.3,3,0.512408585417187,2,1.0
8,10,0.35714285714285715,6,15,0.5,5,0.6420356992696278,1,0.7143285714715577
8,10,0.35714285714285715,6,25,0.5,5,0.6420356992696278,1,0.9370238470320137
8,10,0.35714285714285715,6,50,0.5,5,0.6420356992696278,1,0.9993262293681346
8,10,0.35714285714285715,6,150,0.5,5,0.6420356992696278,1,0.9999999999997803
8,10,0.35714285714285715,6,600,0.5,5,0.6420356992696278,1,1.0
8,10,0.35714285714285715,7,15,0.5,5,0.3701653817381356,2,0.23237237795747195
8,10,0.35714285714285715,7,25,0.5,5,0.3701653817381356,2,0.4121467860597162
8,10,0.35714285714285715,7,50,0.5,5,0.3701653817381356,2,0.7411655357334317
8,10,0.35714285714285715,7,150,0.5,5,0.3701653817381356,2,0.9967317263303472
8,10,0.35714285714285715,7,600,0.5,5,0.3701653817381356,2,0.9999999999999725
8,11,0.39285714285714285,0,15,0.36363636363636365,4,0.468509821082271,3,0.3316048834313312
8,11,0.39285714285714285,0,25,0.36363636363636365,4,0.468509821082271,3,0.6006582653508744
8,11,0.39285714285714285,0,50,0.36363636363636365,4,0.468509821082271,3,0.9208458245010779
8,11,0.39285714285714285,0,150,0.36363636363636365,4,0.468509821082271,3,0.9999824787370079
8,11,0.39285714285714285,0,600,0.36363636363636365,4,0.468509821082271,3,1.0
8,11,0.39285714285714285,1,15,0.5454545454545454,6,0.603445734866121,1,0.639401602215545
8,11,0.39285714285714285,1,25,0.5454545454545454,6,0.603445734866121,1,0.8927318550897778
8,11,0.39285714285714285,1,50,0.5454545454545454,6,0.603445734866121,1,0.9972637825459357
8,11,0.39285714285714285,1,150,0.5454545454545454,6,0.603445734866121,1,0.9999999999543302
8,11,0.39285714285714285,1,600,0.5454545454545454,6,0.603445734866121,1,1.0
8,11,0.39285714285714285,2,15,0.7272727272727273,8,0.45944832597332996,1,0.3771824731471348
8,11,0.39285714285714285,2,25,0.7272727272727273,8,0.45944832597332996,1,0.6239217251934098
8,11,0.39285714285714285,2,50,0.7272727272727273,8,0.45944832597332996,1,0.9204671711237198
8,11,0.39285714285714285,2,150,0.7272727272727273,8,0.45944832597332996,1,0.9999733448368592
8,11,0.39285714285714285,2,600,0.7272727272727273,8,0.45944832597332996,1,1.0
8,11,0.39285714285714285,3,15,0.7272727272727273,8,0.5296602538202618,2,0.4620562194904872
8,11,0.39285714285714285,3,25,0.7272727272727273,8,0.5296602538202618,2,0.7508392217178588
8,11,0.39285714285714285,3,50,0.7272727272727273,8,0.5296602538202618,2,0.9770157006631772
8,11,0.39285714285714285,3,150,0.7272727272727273,8,0.5296602538202618,2,0.9999998630957199
8,11,0.39285714285714285,3,600,0.7272727272727273,8,0.5296602538202618,2,1.0
8,11,0.39285714285714285,4,15,0.2727272727272727,3,0.28495110931039797,3,0.13989828573363405
8,11,0.39285714285714285,4,25,0.2727272727272727,3,0.28495110931039797,3,0.2474506451484379
8,11,0.39285714285714285,4,50,0.2727272727272727,3,0.28495110931039797,3,0.4936143324639639
8,11,0.39285714285714285,4,150,0.2727272727272727,3,0.28495110931039797,3,0.9402393724198296
8,11,0.39285714285714285,4,600,0.2727272727272727,3,0.28495110931039797,3,0.999999890586791
8,11,0.39285714285714285,5,15,0.36363636363636365,4,0.5753409252483974,2,0.5449112509344092
8,11,0.39285714285714285,5,25,0.36363636363636365,4,0.5753409252483974,2,0.834322369830561
8,11,0.39285714285714285,5,50,0.36363636363636365,4,0.5753409252483974,2,0.9925964608513245
8,11,0.39285714285714285,5,150,0.36363636363636365,4,0.5753409252483974,2,0.9999999985122294
8,11,0.39285714285714285,5,600,0.36363636363636365,4,0.5753409252483974,2,1.0
8,11,0.39285714285714285,6,15,0.45454545454545453,5,0.4477571282364154,1,0.3587840541523336
8,11,0.39285714285714285,6,25,0.45454545454545453,5,0.4477571282364154,1,0.598064343335217
8,11,0.39285714285714285,6,50,0.45454545454545453,5,0.4477571282364154,1,0.9046282531408898
8,11,0.39285714285714285,6,150,0.45454545454545453,5,0.4477571282364154,1,0.9999439417154088
8,11,0.39285714285714285,6,600,0.45454545454545453,5,0.4477571282364154,1,1.0
8,11,0.39285714285714285,7,15,0.45454545454545453,5,0.4578037468281998,1,0.374561341560655
8,11,0.39285714285714285,7,25,0.45454545454545453,5,0.4578037468281998,1,0.6202940713553786
8,11,0.39285714285714285,7,50,0.45454545454545453,5,0.4578037468281998,1,0.9183556619165822
8,11,0.39285714285714285,7,150,0.45454545454545453,5,0.4578037468281998,1,0.9999703343029064
8,11,0.39285714285714285,7,600,0.45454545454545453,5,0.4578037468281998,1,1.0
