run_id,timestamp_utc,method,model,level,seed,sample_index,baseline_seed,d,k,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,sampled_edges,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,62,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,63,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.6666666666666666,0.8,0.7272727272727272,2,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,64,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,65,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.5,0.6,0.5454545454545454,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,66,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.6666666666666666,0.8,0.7272727272727272,2,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,67,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.2,0.2,0.20000000000000004,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,68,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.6666666666666666,0.8,0.7272727272727272,2,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,69,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.6,0.6,0.6,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,70,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.6666666666666666,0.8,0.7272727272727272,2,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,71,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.3333333333333333,0.4,0.3636363636363636,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,72,12345,4,5,5,0,5,1,3,0,4,4,0,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,0.8,0.888888888888889,1,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,73,12345,4,5,5,0,5,1,3,0,5,5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4000000000000001,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,74,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,75,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.25,0.2,0.22222222222222224,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,76,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.3333333333333333,0.2,0.25,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,77,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,78,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.8,0.8,0.8000000000000002,2,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,79,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,80,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,81,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,0.5714285714285715,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,82,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,83,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.5,0.6,0.5454545454545454,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,84,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,0.5714285714285715,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,85,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,86,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,87,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,88,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.4,0.4,0.4000000000000001,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,89,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,90,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.5,0.2,0.28571428571428575,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,91,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.5,0.6,0.5454545454545454,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,92,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.2,0.2,0.20000000000000004,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,93,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,94,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.3333333333333333,0.4,0.3636363636363636,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,95,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.2,0.2,0.20000000000000004,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,96,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,97,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.5,0.6,0.5454545454545454,3,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,98,12345,4,5,5,0,5,1,3,0,4,4,0,1.0,0.8,0.888888888888889,1.0,1.0,1.0,0.25,0.2,0.22222222222222224,4,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,1276453582,99,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,27998312,0,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,27998312,1,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.241910+00:00,random_uniform,baseline,0,27998312,2,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.246760+00:00,random_uniform,baseline,0,27998312,3,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.246760+00:00,random_uniform,baseline,0,27998312,4,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.246760+00:00,random_uniform,baseline,0,27998312,5,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.246760+00:00,random_uniform,baseline,0,27998312,6,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,1.0,0.6,0.7499999999999999,2,1.0
20260423T093558Z,2026-04-23T09:35:58.246760+00:00,random_uniform,baseline,0,27998312,7,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.246760+00:00,random_uniform,baseline,0,27998312,8,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,9,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.8,0.8,0.8000000000000002,2,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,10,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,11,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,0.5714285714285715,3,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,12,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,13,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,14,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.8,0.8,0.8000000000000002,2,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,15,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,5,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,16,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.25,0.2,0.22222222222222224,5,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,17,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.247298+00:00,random_uniform,baseline,0,27998312,18,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,19,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,20,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,0.5,0.2,0.28571428571428575,4,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,21,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.3333333333333333,0.2,0.25,4,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,22,12345,4,5,5,0,5,1,3,0,3,3,0,0.6666666666666666,0.4,0.5,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,4,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,23,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,5,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,24,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,25,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,26,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,0.5714285714285715,3,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,27,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,0.5714285714285715,3,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,28,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.75,0.6,0.6666666666666665,3,1.0
20260423T093558Z,2026-04-23T09:35:58.248256+00:00,random_uniform,baseline,0,27998312,29,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.75,0.6,0.6666666666666665,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,30,12345,4,5,5,0,5,1,3,0,3,3,0,0.6666666666666666,0.4,0.5,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,31,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,32,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,0.5714285714285715,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,33,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,34,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.5,0.2,0.28571428571428575,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,35,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,36,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,37,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,38,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.5,0.6,0.5454545454545454,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,39,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,1.0,0.6,0.7499999999999999,2,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,40,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,41,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,42,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,43,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,44,12345,4,5,5,0,5,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,45,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.25,0.2,0.22222222222222224,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,46,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,47,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,48,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,49,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,50,12345,4,5,5,0,5,1,3,0,4,4,0,1.0,0.8,0.888888888888889,1.0,1.0,1.0,0.5,0.4,0.4444444444444445,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,51,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,52,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,53,12345,4,5,5,0,5,1,3,0,2,2,0,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,0.5,0.2,0.28571428571428575,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,54,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.75,0.6,0.6666666666666665,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,55,12345,4,5,5,0,5,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,56,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,57,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,58,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.5,0.4,0.4444444444444445,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,59,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,60,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,61,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.5,0.4,0.4444444444444445,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,62,12345,4,5,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,63,12345,4,5,5,0,5,1,3,0,5,5,0,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.6,0.6,0.6,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,64,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.5,0.4,0.4444444444444445,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,65,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,66,12345,4,5,5,0,5,1,3,0,4,4,0,0.75,0.6,0.6666666666666665,1.0,1.0,1.0,0.5,0.4,0.4444444444444445,4,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,67,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,68,12345,4,5,5,0,5,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,69,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.6666666666666666,0.8,0.7272727272727272,2,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,70,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,71,12345,4,5,5,0,5,1,3,0,2,2,0,0.5,0.2,0.28571428571428575,1.0,1.0,1.0,0.5,0.2,0.28571428571428575,5,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,72,12345,4,5,5,0,5,1,3,0,3,3,0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,3,1.0
20260423T093558Z,2026-04-23T09:35:58.249300+00:00,random_uniform,baseline,0,27998312,73,12345,4,5,5,0,5,1,3,0,6,6,0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.3333333333333333,0.4,0.3636363636363636,4,1.0
