level_set,level,instance_index,seed,sample_index,d,k,M,rho,n_obs,n_int,noise_var,budget_slack,sampled_edges,expected_f1,midpoint_envelope,directed_f1,dag_shd
v0_like_density_probe,0,2,20260429,5,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,6,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,7,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,8,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.8571428571428571,1.0
v0_like_density_probe,0,2,20260429,9,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,10,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,11,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,12,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,13,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,14,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,4.0
v0_like_density_probe,0,2,20260429,15,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,16,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,2.0
v0_like_density_probe,0,2,20260429,17,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,18,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,19,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,3.0
v0_like_density_probe,0,2,20260429,20,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.6666666666666666,3.0
v0_like_density_probe,0,2,20260429,21,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,22,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,3.0
v0_like_density_probe,0,2,20260429,23,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,24,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,25,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,5.0
v0_like_density_probe,0,2,20260429,26,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,4.0
v0_like_density_probe,0,2,20260429,27,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.6666666666666666,3.0
v0_like_density_probe,0,2,20260429,28,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,29,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,30,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,31,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,32,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,3.0
v0_like_density_probe,0,2,20260429,33,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.7499999999999999,2.0
v0_like_density_probe,0,2,20260429,34,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,35,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,2,20260429,36,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,3.0
v0_like_density_probe,0,2,20260429,37,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,4.0
v0_like_density_probe,0,2,20260429,38,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,39,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,40,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,5.0
v0_like_density_probe,0,2,20260429,41,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,2,20260429,42,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,43,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.6666666666666666,2.0
v0_like_density_probe,0,2,20260429,44,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,3.0
v0_like_density_probe,0,2,20260429,45,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,46,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,2.0
v0_like_density_probe,0,2,20260429,47,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,48,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,49,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,50,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,51,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,4.0
v0_like_density_probe,0,2,20260429,52,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.6666666666666666,2.0
v0_like_density_probe,0,2,20260429,53,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,54,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,55,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,3.0
v0_like_density_probe,0,2,20260429,56,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,57,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,2,20260429,58,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,59,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,3.0
v0_like_density_probe,0,2,20260429,60,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,5.0
v0_like_density_probe,0,2,20260429,61,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,62,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,63,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,2,20260429,64,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,65,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,66,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,67,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,68,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,69,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,2,20260429,70,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,71,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,72,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,2.0
v0_like_density_probe,0,2,20260429,73,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,3.0
v0_like_density_probe,0,2,20260429,74,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,75,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,76,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,77,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,78,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,4.0
v0_like_density_probe,0,2,20260429,79,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.7499999999999999,2.0
v0_like_density_probe,0,2,20260429,80,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,81,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,4.0
v0_like_density_probe,0,2,20260429,82,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,4.0
v0_like_density_probe,0,2,20260429,83,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,84,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,2,20260429,85,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,2,20260429,86,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,87,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,88,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,89,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,90,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,91,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,2,20260429,92,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,93,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,94,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,2,20260429,95,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,2,20260429,96,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,2,20260429,97,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,2,20260429,98,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,2,20260429,99,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,3,20260430,0,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,1,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,2,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,3,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,4.0
v0_like_density_probe,0,3,20260430,4,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,5.0
v0_like_density_probe,0,3,20260430,5,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,6,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,3.0
v0_like_density_probe,0,3,20260430,7,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,8,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,4.0
v0_like_density_probe,0,3,20260430,9,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,4.0
v0_like_density_probe,0,3,20260430,10,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,11,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,12,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,5.0
v0_like_density_probe,0,3,20260430,13,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,14,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,4.0
v0_like_density_probe,0,3,20260430,15,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,16,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,17,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,4.0
v0_like_density_probe,0,3,20260430,18,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,19,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,20,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,3,20260430,21,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,3.0
v0_like_density_probe,0,3,20260430,22,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,5.0
v0_like_density_probe,0,3,20260430,23,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,24,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,3.0
v0_like_density_probe,0,3,20260430,25,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,26,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,3.0
v0_like_density_probe,0,3,20260430,27,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,3,20260430,28,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,4.0
v0_like_density_probe,0,3,20260430,29,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,30,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,31,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,3.0
v0_like_density_probe,0,3,20260430,32,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.6666666666666666,2.0
v0_like_density_probe,0,3,20260430,33,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,34,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,35,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,36,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,37,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,38,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,39,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,40,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,3.0
v0_like_density_probe,0,3,20260430,41,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,3.0
v0_like_density_probe,0,3,20260430,42,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,3,20260430,43,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,44,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,45,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,46,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.4444444444444444,4.0
v0_like_density_probe,0,3,20260430,47,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,3,20260430,48,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,49,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,50,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,4.0
v0_like_density_probe,0,3,20260430,51,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,52,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,53,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,54,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,3,20260430,55,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,3.0
v0_like_density_probe,0,3,20260430,56,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,57,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.8,1.0
v0_like_density_probe,0,3,20260430,58,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,5.0
v0_like_density_probe,0,3,20260430,59,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,60,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,61,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,2.0
v0_like_density_probe,0,3,20260430,62,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.7499999999999999,2.0
v0_like_density_probe,0,3,20260430,63,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,64,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,3.0
v0_like_density_probe,0,3,20260430,65,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,4.0
v0_like_density_probe,0,3,20260430,66,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,5.0
v0_like_density_probe,0,3,20260430,67,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,4.0
v0_like_density_probe,0,3,20260430,68,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,69,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,70,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,4.0
v0_like_density_probe,0,3,20260430,71,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,72,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,73,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,74,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,75,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.8,1.0
v0_like_density_probe,0,3,20260430,76,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,77,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,5.0
v0_like_density_probe,0,3,20260430,78,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,3,20260430,79,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,80,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,81,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,3,20260430,82,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,83,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,84,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,3,20260430,85,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,86,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,4.0
v0_like_density_probe,0,3,20260430,87,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,3,20260430,88,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,3.0
v0_like_density_probe,0,3,20260430,89,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,90,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,3.0
v0_like_density_probe,0,3,20260430,91,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,3,20260430,92,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,4.0
v0_like_density_probe,0,3,20260430,93,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,5.0
v0_like_density_probe,0,3,20260430,94,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,3,20260430,95,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,3,20260430,96,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,3,20260430,97,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,4.0
v0_like_density_probe,0,3,20260430,98,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.5,4.0
v0_like_density_probe,0,3,20260430,99,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,2.0
v0_like_density_probe,0,4,20260431,0,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.3333333333333333,3.0
v0_like_density_probe,0,4,20260431,1,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.5,2.0
v0_like_density_probe,0,4,20260431,2,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,3.0
v0_like_density_probe,0,4,20260431,3,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,4,20260431,4,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.28571428571428575,4.0
v0_like_density_probe,0,4,20260431,5,4,3,6,0.5,50,25,0.5,2,6,0.21522108843537416,0.25,0.2222222222222222,5.0
v0_like_density_probe,0,4,20260431,6,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
v0_like_density_probe,0,4,20260431,7,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.6666666666666666,2.0
v0_like_density_probe,0,4,20260431,8,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,4,20260431,9,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,4,20260431,10,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,2.0
v0_like_density_probe,0,4,20260431,11,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.5714285714285715,3.0
v0_like_density_probe,0,4,20260431,12,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,4,20260431,13,4,3,6,0.5,50,25,0.5,2,3,0.21522108843537416,0.25,0.0,5.0
v0_like_density_probe,0,4,20260431,14,4,3,6,0.5,50,25,0.5,2,0,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,4,20260431,15,4,3,6,0.5,50,25,0.5,2,5,0.21522108843537416,0.25,0.25,4.0
v0_like_density_probe,0,4,20260431,16,4,3,6,0.5,50,25,0.5,2,4,0.21522108843537416,0.25,0.0,6.0
v0_like_density_probe,0,4,20260431,17,4,3,6,0.5,50,25,0.5,2,2,0.21522108843537416,0.25,0.4,3.0
v0_like_density_probe,0,4,20260431,18,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,3.0
v0_like_density_probe,0,4,20260431,19,4,3,6,0.5,50,25,0.5,2,1,0.21522108843537416,0.25,0.0,4.0
